description,user_tags,title,license_name,user_nsid,image_extension_original,longitude,image_id,license_url,date_uploaded,date_taken,latitude,image_url,user_nickname,capture_device
"<a href=""http://en.wikipedia.org/wiki/Oudegracht"" rel=""nofollow"">From Wikipedia, the free encyclopedia</a>

The Oudegracht, or ""old canal"", runs through the centre of Utrecht, the Netherlands. It starts in the southeast of the city. Here the Kromme Rijn (the original main bed of the Rhine river) and the Vaartse Rijn (a medieval canal reconnecting Utrecht to the newer main stream of the Rhine, the Lek) arrive to meet the original moat of the fortified town, and the Oudegracht goes from there into the center of town. Parts of the Oudegracht follow the original flow of the river Rhine, but there is some disagreement on what parts. The northern part is most likely an early canal (app. 1000) connecting the Rhine section to the river Vecht. The southern part was started in 1122, after the water level of the Rhine in Utrecht dropped because of the new dam at Wijk bij Duurstede. The ground excavated was used to raise the sides of the canal, to reduce the chance of flooding. When the city's system of locks was finished in 1275 the water level was constant, enabling the creation of permanently dry cellars and new quays at water level, hence the typical wharfs (Dutch: werven) below street level. Warehouses used to line the canal. Today many of these warehouses have been converted into restaurants and cafés.




De Oudegracht is de bekendste gracht in de Nederlandse stad Utrecht. De ongeveer twee kilometer lange gracht is te beschouwen als het verbindingsstuk tussen de Kromme Rijn en de Vecht en doorsnijdt de gehele binnenstad van zuid naar noord. Eeuwenlang is zij de hoofdader van de stad geweest. De werven en werfkelders van de Utrechtse Oude- en Nieuwegracht zijn uniek in de wereld.

<a href=""http://nl.wikipedia.org/wiki/Oudegracht_(Utrecht)"" rel=""nofollow"">Lees Verder</a>","['netherlands', 'nld', 'oog in al', 'oudegracht', 'provincie utrecht', 'qsimple', 'utrecht']","Utrecht, Oudegracht",Attribution-NonCommercial-ShareAlike License,8798099@N02,jpg,5.116838,4902302934,http://creativecommons.org/licenses/by-nc-sa/2.0/,1282072937,2010-08-14 19:35:08.0,52.091971,http://www.flickr.com/photos/8798099@N02/4902302934/,Qsimple,Canon EOS 400D DIGITAL
,"['blue', 'cliff', 'grass', 'landscape', 'nature', 'road', 'rock', 'rocks', 'trees']",Cliff Side,Attribution-NonCommercial-NoDerivs License,82282948@N06,jpg,,7678881142,http://creativecommons.org/licenses/by-nc-nd/2.0/,1343677480,2007-07-04 00:09:48.0,,http://www.flickr.com/photos/82282948@N06/7678881142/,AnEmptySea,EASTMAN KODAK COMPANY KODAK EASYSHARE C743 ZOOM DIGITAL CAMERA
"My last photo for 2009... I ran out of photos to post! Lol! (Well, don't count the toy story ones which I've yet to edit... >.< ) 

Always thought this would be a cool capture... To show the modern vs. the past... The old and the new... Humans and buildings... 

Hopefully this will be a apt pic for the end of a year and the beginning of a new one... 

Happy New Year 2010 everyone! Wishing you good health and a great year ahead!","['building', 'construction site', 'night market', 'old and new', 'pasar malam', 'past and present']",Reach for the skies,Attribution-NonCommercial-NoDerivs License,13757045@N06,jpg,101.628931,4227796002,http://creativecommons.org/licenses/by-nc-nd/2.0/,1262154262,2009-12-27 15:19:30.0,3.140055,http://www.flickr.com/photos/13757045@N06/4227796002/,diwong,Sony Ericsson W910i
"Forest in the penthouse of a building

Floresta na cobertura de um prédio","['brasil', 'cidade maravilhosa', 'rio de janeiro', 'selusava', 'valleser']",Floresta na cobertura de um prédio - Flamengo,Attribution-NonCommercial-NoDerivs License,35699605@N00,jpg,-43.176269,230436772,http://creativecommons.org/licenses/by-nc-nd/2.0/,1157063955,2006-08-27 14:28:54.0,-22.93729,http://www.flickr.com/photos/35699605@N00/230436772/,seLusaVa,SONY DSC-T33
Another angle. I subsequently became fascinated by the liquid quality of the light reflected from the windows in the neighbouring building.,"['abbey national tower', 'architecture', 'baker street', 'building', 'construction', 'london', 'scaffolding']",Abbey National Tower,Attribution-NonCommercial-ShareAlike License,80134839@N00,jpg,,23806861,http://creativecommons.org/licenses/by-nc-sa/2.0/,1120584042,2005-07-05 18:20:42.0,,http://www.flickr.com/photos/80134839@N00/23806861/,Simon Scott,
,"['england', 'london', 'millennium bridge', 'river thames', ""st paul's cathedral""]",Millennium Bridge and St Paul's Cathedral,Attribution-NonCommercial-ShareAlike License,66622362@N00,jpg,-0.098142,5752753395,http://creativecommons.org/licenses/by-nc-sa/2.0/,1306201166,2011-04-09 12:34:27.0,51.508482,http://www.flickr.com/photos/66622362@N00/5752753395/,Steve and Sara,Canon EOS REBEL T2i
"Various scenes after Monmouth flooded in 1990. It happened in winter but I cannot recall the exact date.

This picture shows the flood waters on Chippenham Field, only ankle deep but extensive.","['flood', 'flooding', 'monmouth', 'monmouth flood', 'monmouth flood 1990']",Flooding in Monmouth 1990,Attribution-ShareAlike License,39351564@N07,jpg,-2.714674,9637997598,http://creativecommons.org/licenses/by-sa/2.0/,1377959772,2013-08-31 14:53:12.0,51.808771,http://www.flickr.com/photos/39351564@N07/9637997598/,imaginedhorizons,
"A group wades through floodwaters.
Rossville, GA","['flood', 'georgia', 'people', 'rossville', 'street', 'waders', 'water']",Wading Down the Road,Attribution License,70949284@N00,jpg,-85.306091,3939065031,http://creativecommons.org/licenses/by/2.0/,1253499631,2009-09-20 22:20:31.0,34.962866,http://www.flickr.com/photos/70949284@N00/3939065031/,fdtate,
Hofjägerallee - Berlin,"['α57', '1/1250', '1750', '30mm', 'a57', 'berlijn', 'berlin', 'blue', 'deutschland', 'duitsland', 'f/3.5', 'germany', 'green', 'hofjägerallee', 'juggler', 'man', 'men', 'people', 'road', 'siegessäule', 'sonyalpha', 'tamron', 'tamron1750', 'tamronspaf1750mmf28xrdiiildasphericalif', 'tiergarten']",Jugglers,Attribution-NonCommercial-ShareAlike License,63991153@N00,jpg,13.351178,8968166202,http://creativecommons.org/licenses/by-nc-sa/2.0/,1370513926,2013-06-04 14:26:21.0,52.50943,http://www.flickr.com/photos/63991153@N00/8968166202/,Hindrik S,SONY SLT-A57
High tide in Venice.,"['europe', 'flood', 'italy', 'venice']","St. Mark's Square, flooded",Attribution-NonCommercial License,39992553@N00,jpg,,284369877,http://creativecommons.org/licenses/by-nc/2.0/,1162273035,2006-01-01 12:10:59.0,,http://www.flickr.com/photos/39992553@N00/284369877/,Crashworks,Canon PowerShot G3
"The Ostend terminus, designed by architects P. J. Otten and F. Seulen, is the largest train station on the Belgian coast, and the city's sole station since the old central — damaged in WWII — was torn down in 1956.

Originally built as the city's quay station to service ferries crossing to Dover, it was inaugurated on August 1, 1913, as the Oostende-Kaai station, replacing an earlier wooden structure built in 1904.

The station's train shed, and the arch spanning its arrivals hall (furthest right in the picture), were irreparably damaged in the first year of WWI.  While the shed was never rebuilt, the arrivals hall received a flat roof in 1920.

The former Hôtel Terminus Maritime (closed in the 1960s) is attached to the station, and its main floor houses a royal reception room (now the station master's office).  The building has been listed as protected since 1983.

Its somewhat worn appearance recalls not only the reign of King Albert I (whose cypher can be spotted on the façade) but also the days when the Orient Express would call on its way to Istanbul via Vienna.","['2010', 'architecture', 'belgïe', 'belgique', 'belgium', 'railways railway station railway', 'station public', 'transport', 'vloandern flandre-occidentale westflandern oostende ostende ostend natiënkaai sncb nmbs belgian', 'west flanders', 'west-vlaanderen west']",Station Oostende.,Attribution-NonCommercial-NoDerivs License,44940127@N08,jpg,2.925481,6277225895,http://creativecommons.org/licenses/by-nc-nd/2.0/,1319485743,2010-09-22 16:37:36.0,51.22922,http://www.flickr.com/photos/44940127@N08/6277225895/,Pestpruf,Canon EOS DIGITAL REBEL XT
,"['building', 'chengdu', 'china', 'market', 'old', 'people', 'sichuang', 'streets', 'temple', 'tree']",everything on the street,Attribution-NonCommercial License,21284679@N00,jpg,,534450856,http://creativecommons.org/licenses/by-nc/2.0/,1181219377,2007-06-07 14:29:37.0,,http://www.flickr.com/photos/21284679@N00/534450856/,jessielein,
,[],road and radio tower flooded,Attribution-NonCommercial-ShareAlike License,11871965@N08,jpg,-122.297023,5385133852,http://creativecommons.org/licenses/by-nc-sa/2.0/,1295890560,2011-01-21 00:49:01.0,37.828937,http://www.flickr.com/photos/11871965@N08/5385133852/,heidi.nutters,Canon PowerShot A540
Hilfslieferung von 3600 Flaschen Trinkwasser in ein Flutgebiet von Thailand,[],Thailand floods 2011,Attribution-NoDerivs License,24313804@N05,jpg,100.638713,6606338989,http://creativecommons.org/licenses/by-nd/2.0/,1325337153,2011-12-11 13:26:45.0,14.605345,http://www.flickr.com/photos/24313804@N05/6606338989/,Pierre Wolfer,Canon EOS 50D
"Broad and Madison, Monroe Ward; Richmond VA","['arts district', 'broad street', 'building', 'commercial', 'monroe ward', 'richmond', 'richmond city', 'structure', 'va', 'virginia']",Corporate & Museum Frame,Attribution License,88442983@N00,jpg,-77.444729,2644487412,http://creativecommons.org/licenses/by/2.0/,1215392614,2008-07-06 15:01:09.0,37.547249,http://www.flickr.com/photos/88442983@N00/2644487412/,taberandrew,NIKON CORPORATION NIKON D50
,[],A road in savannah,Attribution License,72087499@N05,jpg,,6900829778,http://creativecommons.org/licenses/by/2.0/,1333599598,2012-03-29 11:20:52.0,,http://www.flickr.com/photos/72087499@N05/6900829778/,Creative Ignition,NIKON CORPORATION NIKON D60
"Before the surge Kent Street Slidell, Louisiana","['2005', 'flood', 'hurricanekatrina', 'katrina', 'slidell, louisiana']",Katrina,Attribution License,9406029@N04,jpg,-89.783341,862109162,http://creativecommons.org/licenses/by/2.0/,1184980171,2005-08-28 22:10:44.0,30.250244,http://www.flickr.com/photos/9406029@N04/862109162/,Kingprince,Canon PowerShot SD110
Warehouses that were damaged in a flood were eventually taken over by artists and turned into studios and loft apartments.,"['asheville', 'asheville2009', 'vacation', 'warlick']",River Arts District,Attribution-NonCommercial-ShareAlike License,44124380238@N01,jpg,-82.569392,3722608241,http://creativecommons.org/licenses/by-nc-sa/2.0/,1247649948,2009-07-12 12:06:20.0,35.58729,http://www.flickr.com/photos/44124380238@N01/3722608241/,David Warlick,NIKON CORPORATION NIKON D50
,"['city', 'iphonography', 'melbourne', 'transport']",Flinders street,Attribution-NonCommercial-ShareAlike License,63465779@N07,jpg,,6362025339,http://creativecommons.org/licenses/by-nc-sa/2.0/,1321691741,2011-11-19 00:35:41.0,,http://www.flickr.com/photos/63465779@N07/6362025339/,Preprint,
"Hats: size of 8-20 cm. Half-round, pudgy, and remains convex in older specimens. Thick, solid, aging becomes softer, smooth or with tiny bumps, due to moisture shrimp hat gets glitter and sticky it is. The most common is the ocher-pink color, but can be totally cream-grayish color, often with yellow, tan or sometimes greenish hues. Sometimes, the more pronounced crvenoruzicastom color. At the touch does not change color to blue, possibly a little stronger red.
Slug: are up to 2 cm long, come closest to the handle, at first yellow in color, later green-yellow color, at the intersection of flooding. The holes are small, irregular, initially yellow-orange, bright red paint later, the pressure get a dark blue color.
SASSY height of 16 cm up to 6 cm. Full hard, can be cylindrical or batinasto thickened, paunchy when young. Subject to the color is yellow or straw-colored; through it is hooked reddish dense mesh. Mesh usually covers the entire handle, only the bottom can be lost.
MEAT: thick, stiff in the handle, the hat softer. The hat pale yellow color on the handle more distinct yellow color, basically daring red-brown. At the intersection of the flood only hat in the handle remains unchangeable yellow color. In places where the handle was damaged, looms the yellow color. The smell and taste is very pleasant, fruity odor reminiscent of perfume.
MICROSCOPY: spores yellowish, elliptical fusiform, 10-15 x 4-5 um.
Habitats and extent: in deciduous forests on limestone warmer ground, especially with oak and beech. In the lowlands is not growing, represented in the mountainous and subalpine zone. Very rare fungus grows most often in groups of several pieces, rarely individually.
Edibility: edible mushroom on probation, before use should be thermally processed because the raw mildly toxic.
The growing period: from the beginning of summer, the beginning of autumn.
SIMILAR SPECIES: amazing double is the type of Boletus rubrosanguineus (Wälty) ex Cheype, which grows at higher elevations in coniferous forests (spruce and fir). Rhodoxanthus while a young pink-grayish shade hat, and rubrosanguineus without significant impurities or slightly rose-colored, but is more grayish okerzelenkast, and how old it turns red while rhodoxanthus remain still pink or even fade. Some of the yellow-purple mushroom perhaps mixed in with loony bin (Boletus satanas), but nuthouse almost never has Noci tones per hat and has an unpleasant odor. There is a great similarity with the type of Boletus rhodopurpureus Smotlacha, but his hat to the pressure changes color to a dark blue flesh and flooding at the intersection, and the handle.
NOTE: One of the most beautiful mushrooms of the genus Boletus, a very pleasant smell. Very rare fungus.",[],BOLETUS RHODOXANTUS  (Krombh.) Kallenb.,Attribution License,62999333@N05,jpg,,9070064677,http://creativecommons.org/licenses/by/2.0/,1371512010,2013-06-18 01:33:30.0,,http://www.flickr.com/photos/62999333@N05/9070064677/,"GLJIVARSKO DRUSTVO NIS , SERBIA",
"I wasn't sure which theme to redo this week, until the clouds let loose and the liquid began to fall, and fall, and fall...

This photo shows the driveway behind our house, overflowing with liquid.  Typically, the stream is about 5 feet beneath the driveway.","['52week', 'd5000', 'flood', 'ihtsw?', 'liquid', 'rain', 'redo', 'week26']",Week 26 - Liquid,Attribution-NonCommercial-NoDerivs License,92853008@N00,jpg,,9181851896,http://creativecommons.org/licenses/by-nc-nd/2.0/,1372655951,2013-06-27 11:32:40.0,,http://www.flickr.com/photos/92853008@N00/9181851896/,cupprof,NIKON CORPORATION NIKON D5000
Heavy rains over the weekend and early week of Nov 4-7 left the complex's basketball court underwater for a week.,"['basketball', 'basketballcourt', 'federalway', 'flood', 'washington']",Flooded basketball court,Attribution License,51035826751@N01,jpg,-122.334437,294831491,http://creativecommons.org/licenses/by/2.0/,1163287355,2006-11-11 15:22:35.0,47.31913,http://www.flickr.com/photos/51035826751@N01/294831491/,Kdt.,NIKON E775
,"['baustelle', 'blurry', 'construction site', 'containers', 'dortmund', 'ef', 'menschen', 'night', 'people', 'persons', 'rain', 'regen', 'silhouettes', 'wet pavement']",red container,Attribution License,68387408@N00,jpg,,11238574886,http://creativecommons.org/licenses/by/2.0/,1386347181,2013-12-04 17:09:17.0,,http://www.flickr.com/photos/68387408@N00/11238574886/,erix!,OLYMPUS IMAGING CORP. SP500UZ
"Damage from the Tewkesbury Floods of 2007, where the water carried away several cars","['boat', 'car', 'flood damage', 'floods', 'pub', 'rescue damaged', 'submerged', 'underwater', 'witness']",Tewkesbury flood 1,Attribution-NonCommercial-ShareAlike License,29714836@N08,jpg,-2.15317,2956430980,http://creativecommons.org/licenses/by-nc-sa/2.0/,1224455938,2007-07-10 12:38:58.0,51.998093,http://www.flickr.com/photos/29714836@N08/2956430980/,curiouslypersistent,
